File Name,Item Sequence,Title,Descriptive title,Thumbnail URL,viewingHint,Parent ARK,Item ARK,Object Type,AltTitle.other,AltTitle.uniform,Place of origin,Date.normalized,Date binding,Date.creation,Scribe,Author,Associated name,Translator,Contents note,Colophon,Incipit,Explicit,References,Provenance,General note,Format.extent,Form,Format.dimensions,Support,Foliation,Page layout,Hand note,Illustrations note,Inscription,Additions,Binding note,Ink color,Features,Condition note,Type.typeOfResource,Type.genre,Language,Text direction,Writing system,Script,Script note,Rights.statementLocal,Rights contact,Name.repository,Shelfmark,Collection (physical),Other version(s),image count,IIIF Manifest URL,delivery
,,"St. Catherine's Monastery, Sinai Arabic 96",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v6zmr%2Fdp34kp70/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z11v6zmr,Work,,Lectionary,,1201/1300,,13th c.,,,,,"Gospel lectionary followed by table of Gospel readings for the year, the Canons of Ammonius of Alexandria and Eusebius of Caesarea, and tables of Gospel Concordance",,,,Kamil,,,353 ff.,codex,237 x 161 x 79 mm,paper,,,,,,,,,,,text,Liturgical texts|~|Lectionaries|~|Biblical texts,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 96,Sinai. Old Collection,,718,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11v6zmr/manifest,delivery 4.3
,,"St. Catherine's Monastery, Sinai Arabic 99",Four Gospels,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g1746k%2Fq947vs27/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1g1746k,Work,,Bible. Gospels,,1286,,1286,,,,,,"""Copying finished on Friday 28 in the month of Ḥazīrān [June] in the Year of the World [Anno Mundi] 6794, which was at Holy Mount Sinai Monastery"" (f. 211r).",نبديَ بعون الله و حُسن توفيقه بكتابة فهرسة اصحاحات البشارة المقدّسة الّتي قالها الرّوح القدس علیٰ فمّ متثیٰ (f. 2r)؛ فاتحة بشارة متثَیٰ الإنجيلي (f. 3v)؛ فاتحة بشارَة الرّسُول المُعظّم مرقص الإنجيلي بَطْريرَك الإسكندرية (f. 66v)؛ نبدِءُ بعون الله و حُسن توفيقه ننقل انجيل لُوقا البشير من اللَّسان اليُوناني إلي العَربي (f. 104v)؛ فاتحة إنجيل الرّسُول النّبيل المُعظّم لُوقا الإنجيلي أحد الرّسل السّبعين (f. 106v)؛ فاتحة إنجيل الرَّسُول العظيم يُوحنّا الثاولوغُس أَحد الرّسُل الأثنا عَشر (f. 167v).,هي[؟] الفهرسة المباركة و لله المنّة[؟] و الشّكر آمين (f. 3r)؛ كمل نسخ بشارة الرّسول العظيم مثّیٰ الإنجيلي و لله السّبح و المجد و الاكرام دايماً ابداً آمين (f. 65r)؛ تمّت الفهرسة و المجد دايماً لرَبُّ المَجدُ (f. 105v)؛ كُمِلت فهرسة الإصحاحات و المجدُ لله دائماً أبداً آمين (f. 167r)؛ و كان الفراغ من نَسخُه (f. 211r).,Kamil,Holy Mount Sinai Monastery (f. 211r),,211 ff.,codex,317 x 242 x 89 mm,paper,,,,,,f. 2r (donation inscription),,,Rubrication|~|Illustration(s)|~|Colophon|~|Dated,,text,Biblical texts|~|Gospel books,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 99,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871371/NLI,432,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g1746k/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Greek 35",Psalms. Greek and Arabic,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm3v84%2Fss34d39v/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1jm3v84,Work,,Bible. Psalms,,701/900,,8th c.,,,,,,,,,Kamil,,,206 ff.,codex,264 x 190 x 93 mm,parchment,,,,,,,,,Rubrication|~|Marginalia,,text,Biblical texts,ara|~|grc,,Arabic|~|Greek,Naskh|~|Kufic|~|Greek majuscule,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Greek 35,Sinai. Old Collection,https://www.loc.gov/item/00271077452-ms/,563,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jm3v84/manifest,delivery 4.2
,,"St. Catherine's Monastery, Sinai Greek 36",Psalter and Odes. Greek and Arabic,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv33gw%2Fsx03hv92/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1dv33gw,Work,,Bible. Psalms|~|Bible. Odes|~|Psalter,,701/900,,8th c.,,,,,,,,,Kamil,,,198 ff.,codex,208 x 182 x 81 mm,parchment,,,,,,,,,"Rubrication|~|Marginalia|~|Decoration, Geometric",,text,Biblical texts|~|Liturgical texts,ara|~|grc,,Arabic|~|Greek,Kufic|~|Greek majuscule,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Greek 36,Sinai. Old Collection,https://www.loc.gov/item/00271077440-ms/,448,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dv33gw/manifest,delivery 4.2
,,"St. Catherine's Monastery, Sinai Syriac 100",Lectionary of Acts and Epistles,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13x9rb4%2Fgt09dn4h/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z13x9rb4,Work,,Lectionary,,1201/1300,,13th c.,,,,,,,,,Kamil,,,241 ff.,codex,203 x 150 x 71.0 mm,paper,,,,,,,,,,,text,Lectionaries|~|Liturgical texts|~|Biblical texts,syc,right-to-left,Syriac,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Syriac 100,Sinai. Old Collection,https://www.loc.gov/item/00279387727-ms/,495,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13x9rb4/manifest,delivery 5.2
,,"St. Catherine's Monastery, Sinai Syriac 105",Menologion (9 Ilūl - 12 Tishrīn II),,paged,ark:/21198/z1bk2gmg,ark:/21198/z17m1c7b,Work,,Menologion,,1201/1300,,13th c.,,,,,,,,,Kamil,,,191 ff.,codex,191 x 148 x 78 mm,paper,,,,,,,,,,,text,Liturgical texts|~|Hagiographies,syc,right-to-left,Syriac,Melkite,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Syriac 105,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891709/NLI,394,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17m1c7b/manifest,delivery 2
,,"St. Catherine's Monastery, Sinai Syriac 106",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3893%2Frs51w93f/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z14f3893,Work,,Horologion,,1056,,1056,,,,,,,,,Kamil,,,99 ff.,codex,182 x 141 x 33 mm,paper,,,,,,,,,"Rubrication|~|Headpiece(s)|~|Decoration, Zoomorphic|~|Decoration, Vegetative|~|Marginalia|~|Dated",,text,Liturgical texts,syc,right-to-left,Syriac,Melkite,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Syriac 106,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891710/NLI#$FL53555061,224,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14f3893/manifest,delivery 4.2
,,"St. Catherine's Monastery, Sinai Syriac 107",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2hmt%2F0r852b4h/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z10p2hmt,Work,,Oktoechos,,1201/1300,,13th c.,,,,,,,,,Kamil,,,261 ff.,codex,228 x 164 x 86 mm,paper,,,,,,,,,"Rubrication|~|Headpiece(s)|~|Decoration, Vegetative",,text,Liturgical texts|~|Hymnals,syc,right-to-left,Syriac,Melkite,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Syriac 107,Sinai. Old Collection,,724,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10p2hmt/manifest,delivery 4.2
,,"St. Catherine's Monastery, Sinai Syriac 109",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10590kn%2Fx152fx8r/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z10590kn,Work,,Euchologion,,1201/1300,,13th c.,,,,,,,,,Kamil,,,232 ff.,codex,198 x 151 x 78.0 mm,paper,,,,,,,,,,,text,Liturgical texts,syc,right-to-left,Syriac,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Syriac 109,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891711,474,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10590kn/manifest,delivery 5.2
,,"St. Catherine's Monastery, Sinai Syriac 110",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p85wh7%2F7h53xx91/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1p85wh7,Work,,Menologion,,1201/1300,,13th c.,,,,,,,,,Kamil,,,268 ff.,codex,233 x 167 x 96 mm,paper,,,,,,,,,,,text,Liturgical texts|~|Hagiographies,syc,right-to-left,Syriac,Melkite,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Syriac 110,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891712/NLI,546,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p85wh7/manifest,delivery 4.4
,,"St. Catherine's Monastery, Sinai Syriac 113",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd8h3c%2F3k56v157/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1vd8h3c,Work,,Euchologion,,1201/1300,,13th c.,,,,,,,,,Kamil,,,47 ff.,codex,181 x 140 x 23.0 mm,paper,,,,,,,,,,"f. 1, 2, 5, 12 detached",text,Liturgical texts,syc,right-to-left,Syriac,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Syriac 113,Sinai. Old Collection,https://www.loc.gov/item/00279387831-ms/,104,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vd8h3c/manifest,delivery 5.2
,,"St. Catherine's Monastery, Sinai Syriac 114",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn7rfj%2Fk376nb5s/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1qn7rfj,Work,,Euchologion,,1620,,1620,,,,,,,,,Kamil,,,88 ff.,codex,193 x 153 x 47.0 mm,paper,,,,,,,,,Dated,,text,Liturgical texts,ara|~|syc,right-to-left,Syriac|~|Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Syriac 114,Sinai. Old Collection,https://www.loc.gov/item/0027938782A-ms/,194,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qn7rfj/manifest,delivery 5.2
,,"St. Catherine's Monastery, Sinai Syriac 115",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw70rn%2Fsv38h56s/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1kw70rn,Work,,Euchologion,,1201/1300,,13th c.,,,,,,,,,Kamil,,,66 ff.,codex,196 x 148 x 43.0 mm,paper,,,,,,,,,,,text,Liturgical texts,syc,right-to-left,Syriac,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Syriac 115,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891713,142,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kw70rn/manifest,delivery 5.2
,,"St. Catherine's Monastery, Sinai Syriac 117",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74zd4%2F0b993g6z/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1g74zd4,Work,,Euchologion,,1201/1300,,13th c.,,,,,,,,,Kamil,,,82 ff.,codex,201 x 147 x 50.0 mm,paper,,,,,,,,,,,text,Liturgical texts,syc,right-to-left,Syriac,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Syriac 117,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891714,174,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g74zd4/manifest,delivery 5.2
,,"St. Catherine's Monastery, Sinai Syriac 118",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg46rp%2Fb783rx80/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1bg46rp,Work,,Sticherarion,,1201/1300,,13th c.,,,,,,,,,Kamil,,,336 ff.,codex,185 x 151 x 86.0 mm,paper,,,,,,,,,,,text,Liturgical texts|~|Hymnals,syc,right-to-left,Syriac,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Syriac 118,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891715,683,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bg46rp/manifest,delivery 5.2
,,"St. Catherine's Monastery, Sinai Syriac 119",Services,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3fz2%2Fds577t89/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z16q3fz2,Work,,,,1201/1300,,13th c.,,,,,,,,,Kamil,,,192 ff.,codex,181 x 141 x 69.0 mm,paper,,,,,,,,,,,text,Liturgical texts,syc,right-to-left,Syriac,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Syriac 119,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891716,396,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16q3fz2/manifest,delivery 5.2
,,"St. Catherine's Monastery, Sinai Syriac 121",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z2q69%2Fc799jf24/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z12z2q69,Work,,Bible. Psalms,,1232,,1232,,,,,,,,,Kamil,,,217 ff.,codex,176 x 136 x 67.0 mm,paper,,,,,,,,,Dated,,text,Biblical texts,syc,right-to-left,Syriac,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Syriac 121,Sinai. Old Collection,https://www.loc.gov/item/0027938779A-ms/,444,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12z2q69/manifest,delivery 5.2
